2011,"Quirino, Isabel Gomes"
2011,"Silva, Ana Cristina Simoes"
2011,"Silva, Harley Almeida Soares da"
2011,"Silva, Paula Machado"
2011,"Souza, Juliane Vieira de"
2011,"Teodoro, Jocelino Donizetti"
2011,"Alberton, Anete"
2011,"Bhona, Fernanda Monteiro de Castro"
2011,"Callegaro, Ana Rita Catelan"
2011,"Falk, James Anthony"
2011,"Faria, Juliano Almeida de"
2011,"Figueiredo, Kleber Fossati"
2011,"Guerra, Claudia Bucceroni"
2011,"Jesus, Marcelo Souza de"
2011,"Kubota, Flavio Issao"
2011,"Machado, Andrea Carla"
2011,"Marques, Erico Veras"
2011,"Marques, Marcia"
2011,"Martins, Vinicius Gomes"
2011,"Mazer, Lilian Perobon"
2011,"Oliveira, Ellen Caroline Mendes de"
2011,"Puerta, Adriana Aparecida"
2011,"Riss, Luciana Aita"
2011,"Santos, Joao Carvalho"
2011,"Santos, Tatiane do Ceu Silveira"
2011,"Sola, Gabryel Lopes"
2011,"Tomazelli, Joana Boesche"
2011,"Wrobel, Julia Schaetzle"
2011,"Alberton, Luiz"
2011,"Amaral, Fernando Goncalves"
2011,"Badaro, Auxiliatrice Caneschi"
2011,"Baggio, Maria Aparecida"
2011,"Bernardino, Maria Cleide Rodrigues"
2011,"Cabral, Joao Carlos Centurion Rodrigues"
2011,"Faria, Marina Dias de"
2011,"Gomes, Daniel Alexandre Gouvea"
2011,"Grohmann, Marcia Zampieri"
2011,"Kloeppel, Nilton Roberto"
2011,"Libanio, Claudia de Souza"
2011,"Luca, Marcia Martins Mendes de"
2011,"Monte, Paulo Aguiar do"
2011,"Porte, Marcelo de Santana"
2011,"Soares, Carolina Ferreira"
2011,"Tiscoski, Gabriela Pelegrini"
2011,"Zimmer, Marilene"
2011,"Almeida, Marcia Furquim de"
2011,"Barros, Francisco"
2011,"Gomes, Amanda de Oliveira"
2011,"Machado, Marcus Vinicius Veras"
2011,"Magni, Adelice Arly"
2011,"Miguel, Paulo Augusto Cauchick"
2011,"Moretto Neto, Luis"
2011,"Nunez, Zizil Arledi Glienke"
2011,"Peter, Maria da Gloria Arrais"
2011,"Santos, Cibele Araujo Camargo dos"
2011,"Silva, Luis Manuel"
2011,"Silva, Tarcisio Pedro da"
2011,"Tonello, Dieli"
2011,"Varandas Junior, Angelo"
2011,"Vesco, Delci Grapegia Dal"
2011,"Almeida, Maria Amelia"
2011,"Almeida, Neirilaine Silva de"
2011,"Araujo, Claudio Gil Soares de"
2011,"Botinha, Reiner Alves"
2011,"Carneiro, Teresa Cristina Janes"
2011,"Costa, Benny Kramer"
2011,"Costas, Rodrigo"
2011,"Custodio, Eduardo Barbosa"
2011,"Draganov, Patricia Bover"
2011,"Farias Filho, Jose Rodrigues de"
2011,"Gibbon, Artur Roberto de Oliveira"
2011,"Gomes, Gilvania de Sousa"
2011,"Gonzalez-Alcaide, Gregorio"
2011,"Lacerda, Rogerio Tadeu de Oliveira"
2011,"Lemes, Sirlei"
2011,"Lima, Thatiana Helena de"
2011,"Lourenco, Lelio Moura"
2011,"Machado Junior, Celso"
2011,"Martelli, Daniella Reis Barbosa"
2011,"Martelli-Junior, Hercilio"
2011,"Pereira, Fernanda de Carvalho"
2011,"Ramos, Jose Manuel"
2011,"Ribeiro, Livia Maria de Padua"
2011,"Rodrigues Junior, Moacir Manoel"
2011,"Schraiber, Lilia Blima"
2011,"Souza, Maria Tereza Saraiva de"
2011,"Amancio-Vieira, Saulo Fabiano"
2011,"Bichueti, Roberto Schoproni"
2011,"Carmo, Carlos Roberto Souza"
2011,"Coelho, Marcio"
2011,"Dani, Andreia Carpes"
2011,"Dantas, Jose Alves"
2011,"Ferraz, Sofia Batista"
2011,"Ferreira, Monica Aparecida"
2011,"Figueiredo, Antonio MacDowell de"
2011,"Francisco, Eduardo de Rezende"
2011,"Freitag, Barbara Beatriz"
2011,"Gauthier, Fernando Alvaro Ostuni"
2011,"Gimenez, Fernando Antonio Prado"
2011,"Inomata, Danielly Oliveira"
2011,"Madruga, Lucia Rejane da Rosa Gama"
2011,"Manzini, Reinaldo Belickas"
2011,"Marques, Angelica Alves da Cunha"
2011,"Mesquita, Daniel Leite"
2011,"Moraes, Maria Helena Machado de"
2011,"Moreira, Luiz Felipe P."
2011,"Neubert, Patricia da Silva"
2011,"Oliveira Neto, Geraldo Cardoso de"
2011,"Perucchi, Valmira"
2011,"Reis, Nuno Rosa"
2011,"Rosa, Fabricia Silva da"
2011,"Tavares, Renata da Silva Cardoso Rocha"
2011,"Visentini, Monize Samara"
2011,"Alencar, Maria Simone de Menezes"
2011,"Andrade, Rui Otavio Bernardes de"
2011,"Araujo, Elvira Aparecida Simoes de"
2011,"Cabral, Augusto Cezar de Aquino"
2011,"Carmona, Viviane Celina"
2011,"Celeste, Roger Keller"
2011,"Correa, Rosany"
2011,"Cruz, Daniel Marinho Cezar da"
2011,"Demo, Gisela"
2011,"Ferreira, Leslie Piccolotto"
2011,"Ferreira, Marcio Henrique Wanderley"
2011,"Filippo, Daniela de"
2011,"Gomes, Sonia Maria da Silva"
2011,"Hilario, Carla Mara"
2011,"Kramer, Paulo Floriani"
2011,"Lima, Lidyane Silva"
2011,"Lopes, Ana Paula Vilas Boas Viveiros"
2011,"Luz, Janayna Rodrigues de Morais"
2011,"Martens, Cristina Dai Pra"
2011,"Martini, Jussara Gue"
2011,"Martins, Dalton Lopes"
2011,"Matias, Marcio"
2011,"Mello, Livia Coelho de"
2011,"Mena-Chalco, Jesus Pascual"
2011,"Pessoa, Maria Naiula Monteiro"
2011,"Quelhas, Osvaldo Luiz Goncalves"
2011,"Santana, Guilherme Alves de"
2011,"Santin, Dirce Maria"
2011,"Santos, Sandra Maria dos"
2011,"Scarpin, Marcia Regina Santiago"
2011,"Silva, Marcia Zanievicz da"
2011,"Souza, Claudia Daniele de"
2011,"Tisott, Sirlei Tonello"
2011,"Trenche, Maria Cecilia Bonini"
2011,"Ultramari, Clovis"
2011,"Valmorbida, Sandra Mara Iesbik"
2012,"Abdala, Carmen Veronica Mendes"
2012,"Albertoni, Walter Manna"
2012,"Almeida, Alexsandro Barreto"
2012,"Almeida, Edson Rodrigo de"
2012,"Almeida, Fernando Carvalho de"
2012,"Almeida, Keyla Priscila"
2012,"Almeida, Tatiana Rodrigues de"
2012,"Alouche, Sandra R."
2012,"Alvarado, Ana Virginia Tovar"
2012,"Alvarenga, Paulo J. L."
2012,"Alves, Jose Luiz"
2012,"Alves, Poliana dos Santos"
2012,"Amaral, Livio"
2012,"Amaral, Olavo B."
2012,"Amato Neto, Joao"
2012,"Amparo, Keize Katiane dos Santos"
2012,"Anacleto, Cristiane"
2012,"Andalecio, Aleixina Maria Lopes"
2012,"Anderle, Daniel Fernando"
2012,"Angelo, Margareth"
2012,"Antunes, Ludmila Rodrigues"
2012,"Antunes, Paulo Henrique"
2012,"Arantes, Luis Fernando Resende"
2012,"Araujo, Gledston Silva de"
2012,"Araujo, Jeferson dos Santos"
2012,"Araujo, Marina Lais de Araujo e"
2012,"Arruda, Raiza Veloso"
2012,"Assi, Luiza Adelia da Silva"
2012,"Assis, Marcelino Tadeu de"
2012,"Assuncao, W. G."
2012,"Avelino, Bruna Camargos"
2012,"Barao, V. A. R."
2012,"Barbosa, Alexandro"
2012,"Barbosa, Flaviane"
2012,"Barbosa, Maria Flaviana Silva"
2012,"Barbosa, Marialva Carlos"
2012,"Barbosa, Rayanne Silva"
2012,"Barbosa, Vera Lucia Sales de Araujo"
2012,"Barboza, Ricardo Rodrigues"
2012,"Barreto, Sandhi M."
2012,"Barros, Conceicao de Maria Pinheiro"
2012,"Barros, Kellen Chrislene Campos de"
2012,"Barros, Nereida Maria Guabiroba Coelho"
2012,"Bastos, Ana Paula Solino"
2012,"Batista, Arlete de Oliveira"
2012,"Becerril Garcia, Arianna"
2012,"Bertoncello, Ludhiana Ethel Kendrick Silva"
2012,"Bertto, Pedro Tadeu"
2012,"Beuren, Fernanda Hansch"
2012,"Bezerra, Francisco Antonio"
2012,"Bezerra, Priscila do Nascimento"
2012,"Bitencourt, Juliane Serrao"
2012,"Bittencourt, Larissa Arianne Fantin"
2012,"Boava, Diego Luiz Teixeira"
2012,"Boente, Diego Rodrigues"
2012,"Borba, Cecilia de Melo"
2012,"Borem, Fausto"
2012,"Borges, Alex Fernando"
2012,"Bortollossi, Lucas Nogueira"
2012,"Braga, Melissa"
2012,"Brancher, Indiara Beltrame"
2012,"Brandao, Edna Maria"
2012,"Brantes, Sonia Regina"
2012,"Brefin, Maria de Lourdes Mendonca Santos"
2012,"Brito, Leticia Vargas de Oliveira"
2012,"Britto, Eduardo de"
2012,"Brotta, Marcelo Scardovelli"
2012,"Bruna Junior, Emilio Della"
2012,"Bucheli Guerrero, Victor Andres"
2012,"Burgarelli, Elaine"
2012,"Cabral, Marta Henriques de Pina"
2012,"Cafe, Anderson"
2012,"Calixto, Gustavo Moreira"
2012,"Camargo, Tuiane Michelly"
2012,"Campos, Hector Montiel"
2012,"Cardoso, Hugo Ferrari"
2012,"Cardoso, Rautyanne Barbosa"
2012,"Cardozo, Maria Aparecida"
2012,"Carlin, Diego de Oliveira"
2012,"Carneiro, Marilia Gabriela Linne Netto"
2012,"Carneiro, Vera Lucia"
2012,"Caron, Tamiris Aparecida"
2012,"Carvalho, Angelita Alves de"
2012,"Carvalho, Bruno Dias de"
2012,"Carvalho, Carlos Antonio da Silva"
2012,"Carvalho, Ramos Renan"
2012,"Castilho, Valeria"
2012,"Castillo Palacio, Marysol"
2012,"Castro, Caio Cesar Silva de"
2012,"Castro, Paulo Francisco de"
2012,"Cavalcanti, Maria de Lourdes Tavares"
2012,"Cericato, Alceu"
2012,"Chalco, Mario Edmundo Pastrana"
2012,"Chiavegato, Luciana D."
2012,"Codesso, Mauricio Mello"
2012,"Coelho Filho, Reginaldo Freitas de"
2012,"Coelho, Izabel de Medeiros"
2012,"Cordeiro, Adilson"
2012,"Cordeiro, Laura Regia Oliveira"
2012,"Costa, Anna Paula Amadeu"
2012,"Costa, Geovane da Silva"
2012,"Costa, Julio Sergio"
2012,"Costa, Nilson do Rosario"
2012,"Coutinho, Renato X."
2012,"Cruz, Wallace dos Reis"
2012,"Cunha, Luciane da Veiga"
2012,"Dal Toe, Rosane Deoclesia Alessio"
2012,"Damasceno, Luzivalda Guedes"
2012,"Daros, Samira"
2012,"Davila, Eliziane S."
2012,"Dellagnelo, Eloise Helena Livramento"
2012,"Dentz, Volmir Von"
2012,"Dias, L. A. S."
2012,"Diaz Manrique, Adriana del Pilar"
2012,"Dockhorn, Marcelo da Silva M."
2012,"Domenico, Daniela Di"
2012,"Domingues, L. F. V."
2012,"Donato, Hellen Claudia"
2012,"Dorow, Patricia Fernanda"
2012,"Dourado, Janaina Rute da Silva"
2012,"Dreher, Marialva Tomio"
2012,"Duarte, Elizangela"
2012,"Duarte, Pedro Paulo Pinheiro"
2012,"Egry, Emiko Yoshikawa"
2012,"Falkembach, Jaime Rafael"
2012,"Faloppa, Flavio"
2012,"Faria, Carlos Aurelio Pimenta de"
2012,"Feldmann, Maira Pellin"
2012,"Fernandes, Carlos Henrique"
2012,"Fernandes, Jose Lucio Tozetti"
2012,"Fernandes, Lizandro Nunes"
2012,"Ferrari, Patricia da Silva"
2012,"Ferreira Junior, Sandoval Mendonca"
2012,"Ferreira, Elaine"
2012,"Ferreira, Fernanda de Morais"
2012,"Figueroa, J. Peter"
2012,"Filgueiras, Maria Stella Tavares"
2012,"Filippim, Eliane Salete"
2012,"Flecha, Angela Cabral"
2012,"Folmer, Vanderlei"
2012,"Fonseca, Rosa Maria Godoy Serpa da"
2012,"Fontes, Marcia Barroso"
2012,"Fortim, Ivelise"
2012,"Franca, Mauricio Brasil da"
2012,"Frascareli, Aline Maria"
2012,"Freitas, Camila Guimaraes Monteiro de"
2012,"Freitas, Debora Pool da Silva"
2012,"Freitas, Emerson Muniz"
2012,"Freitas, Wesley Ricardo de Souza"
2012,"Fucidji, Jose Ricardo"
2012,"Gabriele, Pedrita Dantas"
2012,"Gamba Junior, Jose"
2012,"Garcia, Janaina Renata"
2012,"Garcia, Regis"
2012,"Gehlen, Simoni Tomohlen"
2012,"Gimenes, Maria Henriqueta S. Garcia"
2012,"Gindri, Clarissa Brandolff"
2012,"Giovannetti, Monica de Oliveira"
2012,"Godoy, Moacir Fernandes de"
2012,"Gomes, Ariane Maris"
2012,"Gomes, Ely do Carmo Oliveira"
2012,"Gomes, Marco Antonio"
2012,"Gomes, Rogerio"
2012,"Goncalves, Hortencia de Abreu"
2012,"Goncalves, Marilson Alves"
2012,"Goncalves, Taiane Lemons"
2012,"Gonzalez Bueno, Antonio"
2012,"Gorla, Marcello Christiano"
2012,"Granela, Paulo Cesar Gaion"
2012,"Graziano, Kazuko Uchikawa"
2012,"Gregori Junior, Francisco"
2012,"Gregori, Francisco Ferreira"
2012,"Grinberg, Max"
2012,"Guarieiro, Lilian Lefol Nani"
2012,"Guerra, Maximiliano Ribeiro"
2012,"Guerreiro, Renato de Carvalho"
2012,"Guido, Ana Lucia Borella"
2012,"Guimaraes, Valeria Lima"
2012,"Harada, T."
2012,"Hein, Nelson"
2012,"Helal, Diogo Henrique"
2012,"Hespanhol Junior, Luiz Carlos"
2012,"Higa, Andre Eizo"
2012,"Higashi, Roberto"
2012,"Holanda, Cinthia Maria Silva de"
2012,"Honorio, Luiz Carlos"
2012,"Ikuno, Luciana Miyuki"
2012,"Inocente, Nancy Julieta"
2012,"Ivasco, Franciele de Freitas"
2012,"Jacintho, Eliana Maria dos Santos Bahia"
2012,"Januario, Maria Madalena Leite"
2012,"Jaramillo, Luisa Estefania Aparicio"
2012,"Joao, Iraci Souza"
2012,"Kaled Neta, Eleolina Lara"
2012,"Kalil, Fahad"
2012,"Karolkievicz, Regina Maria"
2012,"Kemper, Giovani Fernando"
2012,"Klinke, Karina"
2012,"Knoernschild, K. L."
2012,"Kobal, Ariella Burali"
2012,"Krakauer, Patricia Viveiros de Castro"
2012,"Krespi, Nayane Thais"
2012,"Kuri-Morales, P. Pablo"
2012,"La Falce, Jefferson Lopes"
2012,"Lacerda, Rubia Aparecida"
2012,"Lazaro, Jose Carlos"
2012,"Leite, Andre Luis Castelo Branco"
2012,"Lemes, Dircelia Poli Pupia"
2012,"Lescura, Carolina"
2012,"Lima, Bruno Chaves Correia"
2012,"Lima, Cassia Maria Paula"
2012,"Lima, Joao Paulo da Silveira Nogueira"
2012,"Lima, Leonardo Silva de"
2012,"Lima, Marcos Antonio Martins"
2012,"Lima, Margarete Maria de"
2012,"Lima, Rogerio Torres"
2012,"Loch, Alini Cavaler"
2012,"Lohn, Vanderleia Martins"
2012,"Lombardi, Elisa Maria Siqueira"
2012,"Lopes, Nadir Aparecida"
2012,"Lopez, Debora Cristina"
2012,"Lopez, Luis Fernandez"
2012,"Loucao, Andressa Semiao"
2012,"Lousada, Mariana"
2012,"Luchs, Adriana"
2012,"Lustosa, Luiggi Araujo"
2012,"Macedo, Fernanda Maria Felicio"
2012,"Machado, Sibele Fausto Fabio A."
2012,"Mafra, Flavia Luciana Naves"
2012,"Mancebo, Rafael Cuba"
2012,"Manes, Ana Gabriela"
2012,"Manganeli, Marineiva de Melo"
2012,"Manosso, Franciele Cristina"
2012,"Marafon, Alysson Diego"
2012,"Marinho, Cassia Regina Pinto"
2012,"Marion, Jose Carlos"
2012,"Marques, Leandro"
2012,"Marques, Matheus de Mendonca"
2012,"Marques, Tatiane de Oliveira"
2012,"Marroni, Carlos Henrique"
2012,"Marsilio, Maguil"
2012,"Martines-Filho, Joao Gomes"
2012,"Martins, Andressa Iovine"
2012,"Martins, Denise Maria"
2012,"Martins, Erika Buzo"
2012,"Martins, Mariane Da Cas de Aquim"
2012,"Martins, Stella Regina"
2012,"Mascarello, Gislaine"
2012,"Mathes, Priscilla Gomes"
2012,"Matos, Eduardo Bona Safe de"
2012,"Matta, Thiago Torres da"
2012,"Meirelles, Lia Myiamoto"
2012,"Meirelles, Ricardo"
2012,"Melo, Alfredo Alves de Oliveira"
2012,"Melo, Diego Vieira de"
2012,"Menegon, Nilton Luis"
2012,"Miki, Adriana Fumi Chim"
2012,"Miranda, Jaime J."
2012,"Moraes, Marcos Winicius Pezete Sanches de"
2012,"Moraes, Melissa Christina Correa de"
2012,"Morais, Anna Miethke"
2012,"Morais, Jose Luciano Mendonca de"
2012,"Morosini, Imara de Almeida Castro"
2012,"Mott, Michel"
2012,"Mulinari, Elis Regina Zanin"
2012,"Munger, David S."
2012,"Munoz, Diego Ramon Medina"
2012,"Munoz, Sergio"
2012,"Mustafa, Izani"
2012,"Mustaro, Pollyana N."
2012,"Nadu, Laura"
2012,"Nagaoka, Marilda"
2012,"Nahas, Tatiana R."
2012,"Nakashima, Cleide"
2012,"Naoe, Aline"
2012,"Nascimento, Abinoecia Nunes do"
2012,"Nascimento, Joao Paulo de Brito"
2012,"Nascimento, Rene Correa do"
2012,"Nazario, Debora Cabral"
2012,"Neris Junior, Celso Pereira"
2012,"Neves, Vanessa Ribeiro"
2012,"Nobrega, Danubia Roberta de Medeiros"
2012,"Nogueira, Maria da Graca Saraiva"
2012,"Nunes, Bruna Kosar"
2012,"Nunes, Robinson de Figueiredo"
2012,"Ogata, Cristiane Rosa Diniz"
2012,"Oliveira Neto, Nemesio Matos de"
2012,"Oliveira, Anne Louise Gouveia de"
2012,"Oliveira, Bruno Ribeiro Ramalho de"
2012,"Oliveira, Daniele Eufrasio"
2012,"Oliveira, Denise de"
2012,"Oliveira, Diego Canavese de"
2012,"Oliveira, Elayne Karinna Figueiredo de"
2012,"Oliveira, Elizabeth Mocato de"
2012,"Oliveira, Janete Lara de"
2012,"Oliveira, Jose Palazzo Moreira de"
2012,"Oliveira, Jose Turibio de"
2012,"Oliveira, Josiane Silva de"
2012,"Oliveira, Louise Liu Rigo Vargas de"
2012,"Oliveira, Murilo de Alencar Souza"
2012,"Oliveira, Murilo Santos"
2012,"Ordunez, Pedro"
2012,"Otto, Wanessa Bueno"
2012,"Ozaki, Vitor Augusto"
2012,"Pacheco, Giovanni Cardoso"
2012,"Pacheco, Marcos Hermanio Soares"
2012,"Pacheco, Vicente"
2012,"Pachi, Clarice Gameiro Fonseca"
2012,"Pachnicki, Majenna Andrade"
2012,"Padovan, Fernando Diogo"
2012,"Padula, Rosimeire S."
2012,"Paiva, Bianca Sakamoto Ribeiro"
2012,"Paiva, Carlos Eduardo"
2012,"Palma, Yarissa"
2012,"Panoeiro, Paloma"
2012,"Panosso, Alceu"
2012,"Parellada, Francesc Sole"
2012,"Parreira, Thiago Jose"
2012,"Passos, Janduhy Camilo"
2012,"Patel, Kavita Kirankumar"
2012,"Pedrozo, Eugenio Avila"
2012,"Pena, Andre de Souza"
2012,"Pena, Melissa S. Burroughs"
2012,"Pereira, Jose Cristiano"
2012,"Pereira, L. M."
2012,"Pereira, Nixon Diniz"
2012,"Pereira, Viviane Santos"
2012,"Perencin, Carla Caniatto"
2012,"Perez-Cervantes, Evelyn"
2012,"Pessanha, Vanessa Costa"
2012,"Pimentel, Edson Pinheiro"
2012,"Pinheiro, Karla Roberta Castro"
2012,"Pinheiro, Raquel Cristina"
2012,"Pinho, Marco Aurelio Benevides de"
2012,"Pinto, Aureo Magno Gaspar"
2012,"Pires, Raquel S."
2012,"Pontes, Andrea Simone Machiavelli"
2012,"Portugal, Eduardo da Matta Mello"
2012,"Prado, Gustavo Faibischew"
2012,"Puntel, Robson L."
2012,"Quaresma, Jozi Cristiane da Costa"
2012,"Radons, Daiane Lindner"
2012,"Raduan Neto, Jorge"
2012,"Ramos, Marco Aurelio"
2012,"Ravache, Suelen Cristina"
2012,"Ray, Sonia"
2012,"Re, Renata"
2012,"Reibnitz, Kenya Schmidt"
2012,"Resende, Maria Cristina Rodrigues"
2012,"Reston Filho, Jose Carlos"
2012,"Rezende, Rafael de Oliveira"
2012,"Ribeiro, Marciana Leite"
2012,"Ribeiro, Maria do Carmo Oliveira"
2012,"Rocha, Alba Valeria Moraes Amaral"
2012,"Rocha, Joao B. T."
2012,"Rocha, Rafael Port da"
2012,"Rodrigues, Alice de Fatima"
2012,"Romanetto, Luiza de Menezes"
2012,"Rosa, Carolina Aguiar da"
2012,"Sa, Ana Carolina Correa"
2012,"Sales, Adriane de Castro Menezes"
2012,"Sampaio, Danilo de Oliveira"
2012,"Sampaio, Mauro"
2012,"Santos, Evanguelia Kotzias Atherino dos"
2012,"Santos, Joao Baptista Gomes dos"
2012,"Santos, Leomar dos"
2012,"Santos, Paulo Roberto Paz dos"
2012,"Santos, Sonia Regina de Oliveira"
2012,"Santos, Tony Meireles"
2012,"Santos, Ubiratan de Paula"
2012,"Schardong, Sedi Ziebert"
2012,"Scheffer, Angela Beatriz Busato"
2012,"Scherer, Luciano Marcio"
2012,"Schmidt, Maria Ines"
2012,"Schmitt, Maurilio Tiago BrÃ¼ning"
2012,"Schmitt, Solimar Riograndino Zabot"
2012,"Schneck, F."
2012,"Schroeder, Udo"
2012,"Schultz, Charles Albino"
2012,"Schwengber, Lucia Maria Konrad"
2012,"Sciasci, Victor"
2012,"Shyamsunder, N."
2012,"Sillas, Edson Paes"
2012,"Silva, Andrea Bispo da"
2012,"Silva, Carla Suellen Duarte da"
2012,"Silva, Dayanne Gomes de O. da"
2012,"Silva, Felipe Basso"
2012,"Silva, Ivson Conceicao"
2012,"Silva, Janaina Walkiria Brito e"
2012,"Silva, Jarbas B."
2012,"Silva, Joao Alexandre Pinheiro"
2012,"Silva, Joelma Soares da"
2012,"Silva, Joselina da"
2012,"Silva, Karine Liotino da"
2012,"Silva, Lorena Larissa Souza"
2012,"Silva, Luis Carlos"
2012,"Silva, Marcelo Moreira Ferreira da"
2012,"Silva, Maria Zenilda da"
2012,"Silva, Patricia Nunes da"
2012,"Silva, Roberto da"
2012,"Silva, Tiago Lucimar da"
2012,"Simoes, Angelica Clementino"
2012,"Slama, Fabian Antonio"
2012,"Soares, Igor Pires"
2012,"Sobrinho, Luiz Vieira de Oliveira"
2012,"Solimene, Maria Cecilia"
2012,"Sousa, Debora Iaria Albuquerque"
2012,"Souza, Antonieta Romano de"
2012,"Souza, C. D."
2012,"Souza, Cintia Pereira de"
2012,"Souza, Eda Castro Lucas de"
2012,"Souza, Eloisio Moulin de"
2012,"Souza, Flavio Sergio Rezende Nunes de"
2012,"Souza, Layliane Torres Fernandes de"
2012,"Souza, Mariluce Karla Bomfim de"
2012,"Souza, Mauricio Correa de"
2012,"Souza, Rozemere Cardoso de"
2012,"Souza, Waldemar Antonio da Rocha de"
2012,"Spers, Renata Giovinazzo"
2012,"Splitter, Karla"
2012,"Stefani, Maria Teresa"
2012,"Sukotjo, C."
2012,"Suzart, Janilson Antonio da Silva"
2012,"Targino, Ze H."
2012,"Tasca, Jorge Eduardo"
2012,"Teixeira, Adriano Alves"
2012,"Teixeira, Claudia Echevengua"
2012,"Teixeira, Eduardo Kunzel"
2012,"Teotonio, Mara Karoline Lins"
2012,"ThomÃ©, Adriana Cursino"
2012,"Tontini, Gerson"
2012,"Torrens, Edson Wilson"
2012,"Tort, Adriano B. L."
2012,"Tschaffon, Pamela Botelho"
2012,"Ullrich, Danielle Regina"
2012,"Utzig, Joyce Benck"
2012,"Vale, Juliana Cidrack Freire do"
2012,"Valerio, Erinaldo Dias"
2012,"Vargens, Valeria Aparecida Antunes Freitas"
2012,"Vasconcelos, Esleane Vilela"
2012,"Viana, Bruno Ferreira"
2012,"Vicenti, Terezinha"
2012,"Vieira, Charles Alexandre"
2012,"Vieira, Marcelo Pedro"
2012,"Vilela, Lilian Oliveira"
2012,"Villar, Cristiane Biazzin"
2012,"Vinhas, Fabiola Dapuzzo"
2012,"Vitor-Costa, Marcelo"
2012,"Vitoria, Fabricio Terso"
2012,"Voss, Barbara Lima"
2012,"Werutsky, Viviane DBarsoles Goncalves"
2012,"Yamamoto, Jorge Futoshi"
2012,"Yeung, Simon S."
2012,"Yuan, J. C. C."
2012,"Zanin, Elis Regina Mulinari"
2012,"Zanini, Georgia Barreto"
2012,"Zarama, Roberto"
2012,"Zendron, Elcio"
2012,"Zilles, Angela"
2012,"Zuniga Collazos, Alexander"
2012,"Araujo, Joao Davi Cordeiro de"
2012,"Backes, Vania Marli Schubert"
2012,"Baptista, Makilim Nunes"
2012,"Barros, Celio da Costa"
2012,"Besen, Fabiana"
2012,"Borges, Danilo Lacerda"
2012,"Borges, Guilherme de Freitas"
2012,"Botelho, Ricardo Vieira"
2012,"Camargo, Caroline Rossetto"
2012,"Carli, Sodemir Benedito"
2012,"Ceranto, Fabricio Alexandre Alves"
2012,"Colares, Ana Carolina Vasconcelos"
2012,"Dal-Evedove, Paula Regina"
2012,"Defino, Helton Luiz Aparecido"
2012,"Diniz, Gleison Mendonca"
2012,"Erpen, Julio Graeff"
2012,"Escalona, Maria Isabel"
2012,"Falavigna, Asdrubal"
2012,"Furtado, Cora Franklina do Carmo"
2012,"Gurgel, Julio de Araujo"
2012,"Inacio, Raoni de Oliveira"
2012,"Jesus, Lucinea Gomes de"
2012,"Lustosa, Paulo Roberto Barbosa"
2012,"Magalhaes, Renata Luciana dos Reis"
2012,"Marinho, Luciana Freire de Lima"
2012,"Martins, Elvis Silveira"
2012,"Moura, Lourenco Lelio"
2012,"Oliveira, Diego Taveira"
2012,"Picoli, Florindo Rhaoni"
2012,"Santana, Andre Gobette"
2012,"Scopel, Felipe"
2012,"Silva, Eduardo Graziosi"
2012,"Silva, Jose Dionisio Gomes da"
2012,"Silva, Pedro Guarise da"
2012,"Sousa, Antonia Mascenia Rodrigues"
2012,"Suave, Ricardo"
2012,"Teles, Alisson Roberto"
2012,"Theiss, Viviane"
2012,"Wittmann, Milton Luiz"
2012,"Woszezenki, Cristiane Raquel"
2012,"Amaral, Mariana Rodarte do"
2012,"Andrade, Daniela Meirelles"
2012,"Andrade, Marcelo Aureliano Monteiro de"
2012,"Araujo, Andressa Kaline Ferreira"
2012,"Araujo, Tamires Sousa"
2012,"Barbosa, Fabiana G."
2012,"Bonilla, Maria Alejandra Maldonado"
2012,"Borsari, Marcos Roberto"
2012,"Bortoli, Luiza Venzke"
2012,"Carvalho, Danielly Nunes de"
2012,"Cassunde Junior, Nildo Ferreira"
2012,"Castilhos, Rodrigo Bisognin"
2012,"Celino, Suely Deysny de Matos"
2012,"Cesar Junior, Roberto Marcondes"
2012,"Corbari, Ely Celia"
2012,"Costa, Abimael de Jesus Barros"
2012,"Cotta, Evelin Stahlhoefer"
2012,"Coura, Alexsandro Silva"
2012,"Diniz, Jessica Rosa"
2012,"Garbrecht, Guilherme Teodoro"
2012,"Garcia, Carolina Esteves"
2012,"Giroldo, Danilo"
2012,"Gosling, Marlusa"
2012,"Joaquim, Nathalia de Fatima"
2012,"Lima, Francielly Dornelas Correia"
2012,"Lopes, Alexandre Dias"
2012,"Los, Geovana Zimmermann"
2012,"Macedo, Joel de Jesus"
2012,"Medeiros, Kaio Keomma Aires Silva"
2012,"Neves, Karine Miranda das"
2012,"Oliveira, Leonardo B."
2012,"Pinudo, Fabiola da Silva"
2012,"SantAnna, Anderson de Souza"
2012,"Santos, Marcos Ferreira"
2012,"Santos, Thiago Henrique Silva"
2012,"Severo, Patricia Schneider"
2012,"Silva, Alcione Dias da"
2012,"Silva, Priscilla Maia da"
2012,"Silva, Rogerio Almiro Oliveira"
2012,"Silveira, Jaqueline Insaurriaga"
2012,"Silveira, Joao Paulo Borges da"
2012,"Soares, Rodrigo Oliveira"
2012,"Soriano, Jeane Barcelos"
2012,"Souza, Lago Vinicius Avelar"
2012,"Steinbach, Adenir"
2012,"Tadeucci, Marilsa de Sa"
2012,"Teixeira, Carmen Fontes"
2012,"Tessari, Giovana Luiza"
2012,"Todd, Peter A."
