2000," Cormack, Elson Fontes"," Silva Filho, Cleber Ferreira da", ,,,,,,,,,,,,,,,,,,,
2000," Dietrich, Carl P.", ,,,,,,,,,,,,,,,,,,,,
2000," Faria, Leandro Innocentini Lopes de"," Barboza, Andreia"," Tombolato, E."," Hoffmann, Wanda Aparecida Machado", ,,,,,,,,,,,,,,,,,
2000," Froemming, Lurdes Marlene Seide"," Luce, Fernando Bins"," Perin, Marcelo Gattermann"," Sampaio, Claudio Hoffmann"," Beber, Sedinei Jose Nardelli"," Trez, Guilherme", ,,,,,,,,,,,,,,,
2000," Mansur, Alfredo Jose"," Abud, Adriana Salatini"," Albuquerque, Cicero Piva de", ,,,,,,,,,,,,,,,,,,
2000," Mendonca, Ercilia Severina", ,,,,,,,,,,,,,,,,,,,,
2000," Montes, G. S.", ,,,,,,,,,,,,,,,,,,,,
2000," Mueller, Suzana Pinheiro Machado"," Miranda, Antonio Lisboa Carvalho de"," Suaiden, Emir Jose", ,,,,,,,,,,,,,,,,,,
2000," Mueller, Suzana Pinheiro Machado"," Passos, Edilenice J. L.", ,,,,,,,,,,,,,,,,,,,
2000," Nascimento, Maria de Jesus", ,,,,,,,,,,,,,,,,,,,,
2000," Noronha, Daisy Pires"," Ferreira, Sueli Mara Soares Pinto", ,,,,,,,,,,,,,,,,,,,
2000," Noronha, Daisy Pires"," Poblacion, Dinah Aguiar"," Santos, Cristiane Batista dos", ,,,,,,,,,,,,,,,,,,
2000," Ohira, Maria Lourdes Blatt"," Silveira, Celoi Lopes da"," Martinez, Priscila Amorim", ,,,,,,,,,,,,,,,,,,
2000," Ohira, Maria Lourdes Blatt"," Sombrio, Marcia Luiza Lonzetti Nunes"," Prado, Noemia Schoffen", ,,,,,,,,,,,,,,,,,,
